index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
612, 482376718, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 84, 66, 9667, 3, -63, -7, 0, 0, 0, -2854, 28, 17676, 1162, 14, 18, 13, 0, 0
613, 482386777, 5, 2687, 0, 0, 0, 337, 337, 334, 334, 85, 64, 9668, 8, 18, 6, 0, 0, 0, -982, 212, 16142, 1162, 14, 18, 13, 0, 0
614, 482396836, 5, 2687, 0, 0, 0, 334, 335, 340, 332, 84, 65, 9668, 0, -14, -4, 0, 0, 0, -1512, -166, 15992, 1176, 14, 18, 13, 0, 0
615, 482406858, 5, 2687, 0, 0, 0, 334, 337, 337, 334, 84, 65, 9668, 1, -16, 5, 0, 0, 0, -1814, -162, 17564, 1176, 14, 18, 13, 0, 0
616, 482416928, 5, 2687, 0, 0, 0, 337, 335, 338, 332, 82, 67, 9668, 0, -19, -4, 0, 0, 0, -1550, 620, 16550, 1176, 14, 18, 13, 0, 0
617, 482426942, 5, 2687, 0, 0, 0, 335, 337, 336, 334, 83, 68, 9668, 6, -4, 7, 0, 0, 0, -974, 162, 16756, 1176, 14, 18, 13, 0, 0
618, 482437085, 5, 2687, 0, 0, 0, 336, 335, 338, 332, 83, 67, 9669, -3, 20, 5, 0, 0, 0, -946, 4, 15524, 1176, 14, 18, 13, 0, 0
619, 482447255, 5, 2687, 0, 0, 0, 334, 334, 340, 333, 85, 68, 9670, 0, 6, 13, 0, 0, 0, -1190, -78, 15476, 1176, 14, 18, 13, 0, 0
620, 482457203, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 84, 67, 9670, -2, 3, 3, 0, 0, 0, -1288, 744, 15284, 1176, 14, 18, 13, 0, 0
621, 482467099, 5, 2687, 0, 0, 0, 335, 334, 339, 333, 84, 68, 9671, 7, -4, 5, 0, 0, 0, -960, 118, 15796, 1176, 14, 18, 13, 0, 0
622, 482477310, 5, 2687, 0, 0, 0, 336, 335, 338, 332, 83, 68, 9671, -6, 9, 2, 0, 0, 0, -1700, 320, 15592, 1176, 14, 18, 13, 0, 0
623, 482487167, 5, 2687, 0, 0, 0, 335, 334, 339, 333, 83, 67, 9671, 2, -2, 5, 0, 0, 0, -1112, -470, 15568, 1176, 14, 18, 13, 0, 0
624, 482497320, 5, 2687, 0, 0, 0, 336, 335, 338, 332, 80, 67, 9671, -5, -1, -1, 0, 0, 0, -1562, 610, 15678, 1190, 14, 18, 13, 0, 0
625, 482507243, 5, 2687, 0, 0, 0, 334, 336, 337, 335, 82, 67, 9671, 1, -15, 4, 0, 0, 0, -2042, -236, 16470, 1190, 14, 18, 13, 0, 0
626, 482517308, 5, 2687, 0, 0, 0, 336, 335, 338, 332, 79, 67, 9671, -3, -24, 0, 0, 0, 0, -2686, 1044, 17084, 1190, 14, 18, 13, 0, 0
627, 482527332, 5, 2687, 0, 0, 0, 335, 336, 336, 335, 81, 66, 9672, 3, 9, 4, 0, 0, 0, -518, 302, 15558, 1190, 14, 18, 13, 0, 0
628, 482537390, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 80, 69, 9671, -4, -21, -1, 0, 0, 0, -1938, 1222, 17430, 1190, 14, 18, 13, 0, 0
629, 482547619, 5, 2687, 0, 0, 0, 335, 336, 336, 335, 82, 68, 9671, 4, 6, 0, 0, 0, 0, -1846, 186, 16576, 1190, 14, 18, 13, 0, 0
630, 482557443, 5, 2687, 0, 0, 0, 333, 337, 337, 334, 81, 70, 9671, -2, -47, -3, 0, 0, 0, -2480, 1018, 17254, 1190, 14, 18, 13, 0, 0
631, 482567494, 5, 2687, 0, 0, 0, 336, 336, 335, 335, 83, 69, 9671, 5, 11, 1, 0, 0, 0, -874, 270, 16366, 1190, 14, 18, 13, 0, 0
632, 482577535, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 82, 72, 9671, 0, -38, -1, 0, 0, 0, -2118, 488, 17242, 1190, 14, 18, 13, 0, 0
633, 482587576, 5, 2687, 0, 0, 0, 336, 337, 335, 334, 83, 69, 9671, 8, 15, 2, 0, 0, 0, -1216, 620, 15852, 1190, 14, 18, 13, 0, 0
634, 482597604, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 85, 72, 9671, -1, -37, 0, 0, 0, 0, -2172, 700, 16170, 1190, 14, 18, 13, 0, 0
635, 482607662, 5, 2687, 0, 0, 0, 336, 336, 335, 335, 86, 69, 9671, 3, 12, 3, 0, 0, 0, -1036, 534, 15994, 1190, 14, 18, 13, 0, 0
636, 482617689, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 88, 71, 9671, 0, -18, 0, 0, 0, 0, -1728, 0, 15156, 1190, 14, 18, 13, 0, 0
637, 482627739, 5, 2687, 0, 0, 0, 335, 337, 336, 334, 87, 68, 9672, 0, 11, 4, 0, 0, 0, -816, -80, 16218, 1190, 14, 18, 13, 0, 0
638, 482637770, 5, 2687, 0, 0, 0, 335, 335, 339, 332, 89, 71, 9672, 2, -18, 1, 0, 0, 0, -1218, -146, 15592, 1190, 14, 18, 13, 0, 0
639, 482648136, 5, 2687, 0, 0, 0, 337, 335, 338, 332, 87, 69, 9672, -3, 19, 2, 0, 0, 0, -738, -498, 17538, 1169, 14, 18, 13, 0, 0
640, 482657863, 5, 2687, 0, 0, 0, 334, 334, 340, 333, 87, 71, 9672, -1, 8, -8, 0, 0, 0, -946, -732, 14984, 1169, 14, 18, 13, 0, 0
641, 482668033, 5, 2687, 0, 0, 0, 333, 336, 337, 335, 84, 71, 9672, -3, 1, -3, 0, 0, 0, -806, -520, 17222, 1169, 14, 18, 13, 0, 0
642, 482677948, 5, 2687, 0, 0, 0, 333, 336, 337, 335, 86, 73, 9671, 1, 0, -6, 0, 0, 0, -1594, -540, 16088, 1169, 14, 18, 13, 0, 0
643, 482688158, 5, 2687, 0, 0, 0, 334, 337, 337, 334, 83, 71, 9672, -5, 1, 4, 0, 0, 0, -734, 50, 16816, 1169, 14, 18, 13, 0, 0
644, 482698025, 5, 2687, 0, 0, 0, 335, 334, 339, 333, 86, 73, 9672, -1, 7, -3, 0, 0, 0, -1288, -910, 14948, 1162, 14, 18, 13, 0, 0
645, 482708186, 5, 2687, 0, 0, 0, 333, 336, 337, 335, 83, 72, 9673, -10, 6, 6, 0, 0, 0, -798, -164, 16974, 1162, 14, 18, 13, 0, 0
646, 482718101, 5, 2687, 0, 0, 0, 335, 334, 339, 333, 85, 72, 9673, -1, 22, -3, 0, 0, 0, -1120, -1508, 14508, 1162, 14, 18, 13, 0, 0
647, 482728153, 5, 2687, 0, 0, 0, 333, 336, 338, 335, 80, 72, 9674, -13, 0, 4, 0, 0, 0, -1314, 286, 17388, 1162, 14, 18, 13, 0, 0
648, 482738185, 5, 2687, 0, 0, 0, 336, 334, 338, 333, 82, 72, 9673, 4, 20, -5, 0, 0, 0, -842, -1360, 14410, 1162, 14, 18, 13, 0, 0
649, 482748352, 5, 2687, 0, 0, 0, 333, 337, 338, 334, 78, 72, 9674, -7, -5, 0, 0, 0, 0, -690, 988, 17410, 1169, 14, 18, 13, 0, 0
650, 482758260, 5, 2687, 0, 0, 0, 334, 336, 337, 335, 81, 70, 9673, 5, 35, -9, 0, 0, 0, -904, -954, 15338, 1169, 14, 18, 13, 0, 0
651, 482768303, 5, 2687, 0, 0, 0, 332, 337, 339, 334, 77, 71, 9673, -9, -9, -6, 0, 0, 0, -1002, 948, 17052, 1169, 14, 18, 13, 0, 0
652, 482778354, 5, 2687, 0, 0, 0, 334, 336, 337, 335, 80, 71, 9672, 2, 21, -8, 0, 0, 0, -884, -750, 15122, 1169, 14, 18, 13, 0, 0
653, 482788392, 5, 2687, 0, 0, 0, 333, 337, 338, 334, 76, 71, 9672, -2, 8, 0, 0, 0, 0, -342, 890, 16326, 1169, 14, 18, 13, 0, 0
654, 482798431, 5, 2687, 0, 0, 0, 333, 336, 337, 335, 77, 71, 9672, 4, 17, -8, 0, 0, 0, -1296, -892, 15744, 1190, 14, 18, 13, 0, 0
655, 482808465, 5, 2687, 0, 0, 0, 333, 337, 338, 334, 72, 72, 9672, -4, 0, 0, 0, 0, 0, -566, 1060, 16516, 1190, 14, 18, 13, 0, 0
656, 482818503, 5, 2687, 0, 0, 0, 334, 336, 337, 335, 74, 71, 9672, 8, 41, 2, 0, 0, 0, -902, -224, 14580, 1190, 14, 18, 13, 0, 0
657, 482828561, 5, 2687, 0, 0, 0, 334, 335, 341, 333, 72, 71, 9673, -10, -2, 10, 0, 0, 0, -296, 840, 16152, 1190, 14, 18, 13, 0, 0
658, 482838587, 5, 2716, 0, 0, 0, 336, 334, 338, 333, 74, 70, 9673, 5, 27, 8, 0, 0, 0, -1484, -120, 16344, 1190, 14, 18, 13, 0, 0
659, 482848689, 5, 2716, 0, 0, 0, 338, 338, 344, 336, 71, 71, 9674, -10, 1, 8, 0, 0, 0, -686, 772, 15990, 1176, 14, 18, 13, 0, 0
660, 482858711, 5, 2745, 0, 0, 0, 339, 338, 343, 337, 72, 71, 9674, 13, -3, 3, 0, 0, 0, -1628, -662, 16300, 1176, 14, 18, 13, 0, 0
661, 482868693, 5, 2745, 0, 0, 0, 343, 342, 346, 340, 69, 73, 9675, -3, 2, 5, 0, 0, 0, -424, 194, 16312, 1176, 14, 18, 13, 0, 0
662, 482878815, 5, 2745, 0, 0, 0, 342, 341, 346, 341, 69, 72, 9675, 8, 7, 4, 0, 0, 0, -1676, -230, 17552, 1176, 14, 18, 13, 0, 0
663, 482888760, 5, 2774, 0, 0, 0, 342, 342, 346, 340, 68, 74, 9676, -7, 13, 6, 0, 0, 0, -818, 596, 17014, 1176, 14, 18, 13, 0, 0
664, 482898964, 5, 2774, 0, 0, 0, 346, 345, 350, 344, 69, 74, 9676, 13, -2, 5, 0, 0, 0, -960, 270, 16904, 1183, 14, 18, 13, 0, 0
665, 482908841, 5, 2774, 0, 0, 0, 347, 346, 349, 343, 69, 74, 9677, -9, 36, 8, 0, 0, 0, -706, 338, 16638, 1183, 14, 18, 13, 0, 0
666, 482919061, 5, 2774, 0, 0, 0, 344, 345, 352, 344, 69, 73, 9678, 3, 10, 7, 0, 0, 0, -448, 36, 16390, 1183, 14, 18, 13, 0, 0
667, 482928925, 5, 2774, 0, 0, 0, 346, 346, 350, 343, 70, 74, 9678, -6, 24, 6, 0, 0, 0, -1590, 64, 16944, 1183, 14, 18, 13, 0, 0
668, 482939030, 5, 2774, 0, 0, 0, 345, 345, 351, 344, 69, 71, 9679, 6, 24, 5, 0, 0, 0, -14, 310, 14622, 1183, 14, 18, 13, 0, 0
669, 482949055, 5, 2774, 0, 0, 0, 345, 346, 351, 343, 69, 72, 9679, -6, 7, 4, 0, 0, 0, -1430, 592, 17278, 1169, 14, 18, 13, 0, 0
670, 482959034, 5, 2774, 0, 0, 0, 346, 345, 350, 344, 68, 70, 9680, -1, 16, 4, 0, 0, 0, -1152, 212, 15578, 1169, 14, 18, 13, 0, 0
671, 482969071, 5, 2774, 0, 0, 0, 346, 345, 350, 344, 67, 73, 9680, 3, -31, 2, 0, 0, 0, -1478, 110, 16840, 1169, 14, 18, 13, 0, 0
672, 482979126, 5, 2774, 0, 0, 0, 348, 346, 348, 343, 66, 71, 9681, 4, 21, 7, 0, 0, 0, -1574, 1316, 15920, 1169, 14, 18, 13, 0, 0
673, 482989153, 5, 2774, 0, 0, 0, 345, 346, 351, 343, 70, 74, 9681, -5, -24, 4, 0, 0, 0, -1386, 774, 15388, 1169, 14, 18, 13, 0, 0
674, 482999208, 5, 2774, 0, 0, 0, 348, 345, 348, 344, 67, 71, 9681, 2, -16, 5, 0, 0, 0, -2564, 712, 16940, 1190, 14, 18, 13, 0, 0
675, 483009230, 5, 2803, 0, 0, 0, 348, 346, 348, 343, 69, 71, 9681, 10, -3, -3, 0, 0, 0, -886, -134, 15218, 1190, 14, 18, 13, 0, 0
676, 483019263, 5, 2803, 0, 0, 0, 349, 351, 351, 349, 69, 71, 9682, -7, -15, 10, 0, 0, 0, -1874, 994, 17232, 1190, 14, 18, 13, 0, 0
677, 483029307, 5, 2803, 0, 0, 0, 351, 348, 353, 348, 72, 72, 9682, -5, 9, 3, 0, 0, 0, -1856, -1320, 16578, 1190, 14, 18, 13, 0, 0
678, 483039330, 5, 2803, 0, 0, 0, 350, 348, 354, 348, 67, 72, 9682, -5, -14, 9, 0, 0, 0, -482, 438, 15346, 1190, 14, 18, 13, 0, 0
679, 483049392, 5, 2833, 0, 0, 0, 351, 348, 353, 348, 67, 73, 9683, 7, 10, 9, 0, 0, 0, -1662, -1442, 18672, 1176, 14, 18, 13, 0, 0
680, 483059426, 5, 2833, 0, 0, 0, 353, 353, 357, 351, 65, 76, 9685, -7, -1, 13, 0, 0, 0, -1146, 460, 14946, 1176, 14, 18, 13, 0, 0
681, 483069477, 5, 2833, 0, 0, 0, 354, 352, 357, 352, 63, 77, 9686, -4, -12, 8, 0, 0, 0, -1958, -138, 17156, 1176, 14, 18, 13, 0, 0
682, 483079488, 5, 2833, 0, 0, 0, 354, 352, 357, 352, 62, 75, 9686, 17, -7, -3, 0, 0, 0, -2488, 1436, 15152, 1176, 14, 18, 13, 0, 0
683, 483089620, 5, 2833, 0, 0, 0, 353, 355, 355, 352, 64, 74, 9686, 18, 18, -4, 0, 0, 0, -728, 2378, 16424, 1176, 14, 18, 13, 0, 0
684, 483099590, 5, 2876, 0, 0, 0, 351, 356, 356, 352, 71, 76, 9685, 3, -37, -6, 0, 0, 0, -3238, -1042, 15624, 1176, 14, 18, 13, 0, 0
685, 483109725, 5, 2876, 0, 0, 0, 360, 360, 359, 358, 65, 76, 9684, -8, -57, -19, 0, 0, 0, -2686, 1996, 17496, 1176, 14, 18, 13, 0, 0
686, 483119653, 5, 2876, 0, 0, 0, 359, 361, 356, 361, 71, 72, 9682, -1, 0, -17, 0, 0, 0, -1220, -236, 15308, 1176, 14, 18, 13, 0, 0
687, 483129861, 5, 2876, 0, 0, 0, 356, 361, 358, 361, 69, 73, 9680, -4, -29, -18, 0, 0, 0, -1254, 510, 16646, 1176, 14, 18, 13, 0, 0
688, 483139719, 5, 2876, 0, 0, 0, 357, 361, 358, 361, 70, 69, 9679, -3, 51, -8, 0, 0, 0, 298, -510, 15320, 1176, 14, 18, 13, 0, 0
689, 483149838, 5, 2876, 0, 0, 0, 355, 359, 363, 359, 68, 70, 9679, -11, 1, 0, 0, 0, 0, 92, 36, 16020, 1176, 14, 18, 13, 0, 0
690, 483159800, 5, 2876, 0, 0, 0, 357, 359, 361, 359, 69, 71, 9679, 14, 64, 7, 0, 0, 0, -214, -28, 16616, 1176, 14, 18, 13, 0, 0
691, 483169850, 5, 2876, 0, 0, 0, 356, 358, 365, 356, 71, 73, 9679, 2, 10, 5, 0, 0, 0, -680, 1210, 15300, 1176, 14, 18, 13, 0, 0
692, 483179876, 5, 2876, 0, 0, 0, 359, 358, 363, 356, 73, 72, 9679, 4, 32, 1, 0, 0, 0, -960, -240, 15822, 1176, 14, 18, 13, 0, 0
693, 483189939, 5, 2876, 0, 0, 0, 358, 358, 364, 356, 75, 71, 9679, 15, 1, -1, 0, 0, 0, -1498, 916, 16024, 1176, 14, 18, 13, 0, 0
694, 483199945, 5, 2876, 0, 0, 0, 357, 360, 361, 358, 73, 73, 9679, -3, -7, 3, 0, 0, 0, -1952, 1056, 15666, 1155, 14, 18, 13, 0, 0
695, 483209963, 5, 2876, 0, 0, 0, 360, 358, 362, 357, 74, 73, 9679, 4, -69, 0, 0, 0, 0, -3870, 782, 17936, 1155, 14, 18, 13, 0, 0
696, 483220016, 5, 2876, 0, 0, 0, 361, 360, 357, 358, 73, 74, 9679, 7, -29, -7, 0, 0, 0, -1120, 1252, 16850, 1155, 14, 18, 13, 0, 0
697, 483230058, 5, 2876, 0, 0, 0, 359, 360, 359, 358, 78, 71, 9678, 4, 19, -14, 0, 0, 0, -362, -762, 15866, 1155, 14, 18, 13, 0, 0
698, 483240090, 5, 2876, 0, 0, 0, 356, 360, 362, 358, 76, 73, 9677, -10, 14, -14, 0, 0, 0, -342, 722, 15552, 1155, 14, 18, 13, 0, 0
699, 483250136, 5, 2876, 0, 0, 0, 357, 359, 361, 359, 77, 70, 9676, -4, 44, -1, 0, 0, 0, 734, -1354, 16106, 1204, 14, 18, 13, 0, 0
700, 483260348, 5, 2876, 0, 0, 0, 355, 359, 363, 359, 74, 74, 9676, -13, 2, -1, 0, 0, 0, -2214, -444, 16440, 1204, 14, 18, 13, 0, 0
701, 483270233, 5, 2876, 0, 0, 0, 357, 359, 361, 359, 72, 72, 9677, 11, 23, 12, 0, 0, 0, 590, -350, 15846, 1204, 14, 18, 13, 0, 0
702, 483280266, 5, 2876, 0, 0, 0, 358, 358, 364, 356, 73, 75, 9677, 20, -19, 5, 0, 0, 0, -3780, 636, 17180, 1204, 14, 18, 13, 0, 0
703, 483290300, 5, 2876, 0, 0, 0, 360, 359, 361, 355, 71, 74, 9679, 5, -30, 11, 0, 0, 0, -1022, 1362, 16430, 1204, 14, 18, 13, 0, 0
704, 483300378, 5, 2876, 0, 0, 0, 360, 358, 361, 356, 77, 74, 9679, 0, 0, 9, 0, 0, 0, -2144, 798, 15734, 1176, 14, 18, 13, 0, 0
705, 483310375, 5, 2876, 0, 0, 0, 360, 358, 362, 356, 76, 74, 9681, -19, -29, 10, 0, 0, 0, -2134, 1720, 17692, 1176, 14, 18, 13, 0, 0
706, 483320546, 5, 2876, 0, 0, 0, 360, 357, 361, 358, 79, 71, 9681, 4, 13, 6, 0, 0, 0, -1506, -1140, 16196, 1176, 14, 18, 13, 0, 0
707, 483330460, 5, 2876, 0, 0, 0, 359, 358, 363, 356, 76, 75, 9682, -1, 4, -2, 0, 0, 0, -416, 864, 14428, 1176, 14, 18, 13, 0, 0
708, 483340634, 5, 2876, 0, 0, 0, 357, 359, 361, 359, 78, 70, 9681, 10, 40, 6, 0, 0, 0, -698, -526, 17222, 1176, 14, 18, 13, 0, 0
709, 483350521, 5, 2876, 0, 0, 0, 357, 358, 364, 356, 76, 75, 9681, -11, -9, -5, 0, 0, 0, -2772, 1216, 15384, 1176, 14, 18, 13, 0, 0
710, 483360655, 5, 2876, 0, 0, 0, 358, 359, 360, 359, 77, 74, 9681, 1, -7, 8, 0, 0, 0, 1106, 606, 15506, 1176, 14, 18, 13, 0, 0
711, 483370590, 5, 2876, 0, 0, 0, 360, 358, 362, 356, 80, 77, 9681, 1, 7, -7, 0, 0, 0, -3462, 186, 16958, 1176, 14, 18, 13, 0, 0
712, 483380631, 5, 2876, 0, 0, 0, 357, 361, 361, 358, 78, 75, 9681, -2, -25, 5, 0, 0, 0, -734, 86, 15906, 1176, 14, 18, 13, 0, 0
713, 483390664, 5, 2876, 0, 0, 0, 360, 358, 361, 357, 79, 76, 9681, 0, -34, -2, 0, 0, 0, -3036, -1022, 16318, 1176, 14, 18, 13, 0, 0
714, 483400699, 5, 2876, 0, 0, 0, 360, 360, 359, 358, 76, 76, 9682, 1, -19, 4, 0, 0, 0, -930, 966, 17626, 1162, 14, 18, 13, 0, 0
715, 483410748, 5, 2876, 0, 0, 0, 360, 358, 361, 356, 77, 74, 9682, 5, 44, -2, 0, 0, 0, -348, 176, 15494, 1162, 14, 18, 13, 0, 0
716, 483420798, 5, 2876, 0, 0, 0, 355, 360, 363, 358, 77, 78, 9681, -5, 13, -8, 0, 0, 0, -380, 1504, 15742, 1162, 14, 18, 13, 0, 0
717, 483430798, 5, 2876, 0, 0, 0, 357, 359, 361, 359, 81, 74, 9680, -2, 60, -3, 0, 0, 0, -190, 334, 15916, 1162, 14, 18, 13, 0, 0
718, 483440881, 5, 2876, 0, 0, 0, 355, 360, 363, 358, 83, 78, 9678, 0, -5, -11, 0, 0, 0, -3086, 290, 15268, 1162, 14, 18, 13, 0, 0
719, 483450912, 5, 2876, 0, 0, 0, 358, 361, 360, 358, 81, 75, 9678, 1, -32, 4, 0, 0, 0, -298, 310, 17020, 1169, 14, 18, 13, 0, 0
720, 483460947, 5, 2876, 0, 0, 0, 361, 359, 360, 356, 79, 76, 9678, 2, 10, 1, 0, 0, 0, -3170, 334, 17130, 1169, 14, 18, 13, 0, 0
721, 483470975, 5, 2876, 0, 0, 0, 359, 358, 363, 356, 78, 76, 9679, 22, -34, 7, 0, 0, 0, -242, 1714, 16302, 1169, 14, 18, 13, 0, 0
722, 483481018, 5, 2876, 0, 0, 0, 361, 359, 360, 355, 82, 78, 9680, 11, 6, 3, 0, 0, 0, -1778, -12, 15608, 1169, 14, 18, 13, 0, 0
723, 483491046, 5, 2876, 0, 0, 0, 359, 359, 363, 356, 81, 78, 9681, -3, -11, 6, 0, 0, 0, -1328, -52, 16764, 1169, 14, 18, 13, 0, 0
724, 483501078, 5, 2876, 0, 0, 0, 360, 358, 362, 357, 79, 75, 9681, -3, 49, 1, 0, 0, 0, 28, -208, 14608, 1197, 14, 18, 13, 0, 0
725, 483511185, 5, 2876, 0, 0, 0, 356, 358, 365, 357, 81, 76, 9681, -1, 13, -1, 0, 0, 0, -362, 278, 16550, 1197, 14, 18, 13, 0, 0
726, 483521136, 5, 2876, 0, 0, 0, 357, 360, 361, 358, 82, 75, 9681, -5, 66, 5, 0, 0, 0, -422, -376, 15868, 1197, 14, 18, 13, 0, 0
727, 483531305, 5, 2876, 0, 0, 0, 356, 358, 366, 357, 83, 78, 9681, -7, 0, 0, 0, 0, 0, -1950, -84, 14808, 1197, 14, 18, 13, 0, 0
728, 483541234, 5, 2905, 0, 0, 0, 358, 360, 360, 358, 82, 77, 9680, -4, -54, 3, 0, 0, 0, -2304, 554, 18402, 1197, 14, 18, 13, 0, 0
729, 483551425, 5, 2905, 0, 0, 0, 366, 362, 363, 360, 82, 77, 9680, 2, -20, -2, 0, 0, 0, -3482, 492, 17204, 1204, 14, 18, 13, 0, 0
730, 483561311, 5, 2905, 0, 0, 0, 362, 364, 363, 361, 81, 77, 9681, 11, -55, 1, 0, 0, 0, -2072, 1910, 16768, 1204, 14, 18, 13, 0, 0
731, 483571485, 5, 2905, 0, 0, 0, 366, 362, 363, 359, 85, 77, 9680, 3, 4, -4, 0, 0, 0, -1374, 898, 15516, 1204, 14, 18, 13, 0, 0
732, 483581392, 5, 2905, 0, 0, 0, 361, 364, 365, 361, 85, 78, 9681, 0, -3, 2, 0, 0, 0, -1192, 396, 16584, 1204, 14, 18, 13, 0, 0
733, 483591432, 5, 2905, 0, 0, 0, 363, 362, 366, 359, 86, 75, 9681, -9, 65, 3, 0, 0, 0, 360, -620, 14666, 1204, 14, 18, 13, 0, 0
734, 483601465, 5, 2905, 0, 0, 0, 359, 362, 370, 360, 86, 77, 9681, -3, 9, 4, 0, 0, 0, -646, -638, 15418, 1204, 14, 18, 13, 0, 0
735, 483611513, 5, 2905, 0, 0, 0, 362, 362, 366, 360, 82, 75, 9682, -6, 37, 8, 0, 0, 0, -628, -96, 17196, 1204, 14, 18, 13, 0, 0
736, 483621572, 5, 2905, 0, 0, 0, 361, 362, 368, 360, 81, 77, 9682, 3, -30, 2, 0, 0, 0, -3256, 906, 15838, 1204, 14, 18, 13, 0, 0
737, 483631595, 5, 2905, 0, 0, 0, 364, 362, 365, 359, 84, 78, 9682, 8, -42, -2, 0, 0, 0, -1848, 1158, 16998, 1204, 14, 18, 13, 0, 0
738, 483641626, 5, 2905, 0, 0, 0, 363, 364, 362, 361, 84, 76, 9682, 10, -18, -3, 0, 0, 0, -2954, 0, 17172, 1204, 14, 18, 13, 0, 0
739, 483651669, 5, 2905, 0, 0, 0, 362, 364, 363, 361, 82, 76, 9682, 0, -13, -5, 0, 0, 0, -696, -414, 15702, 1183, 14, 18, 13, 0, 0
740, 483661692, 5, 2905, 0, 0, 0, 362, 364, 364, 361, 82, 73, 9683, 4, 37, 7, 0, 0, 0, 988, -316, 14364, 1183, 14, 18, 13, 0, 0
741, 483671740, 5, 2905, 0, 0, 0, 361, 362, 368, 359, 83, 73, 9682, -3, 12, 1, 0, 0, 0, -2248, -8, 16172, 1183, 14, 18, 13, 0, 0
742, 483681756, 5, 2905, 0, 0, 0, 362, 362, 366, 360, 83, 72, 9683, -18, 6, 3, 0, 0, 0, 556, 458, 16084, 1183, 14, 18, 13, 0, 0
743, 483691808, 5, 2905, 0, 0, 0, 362, 361, 366, 361, 80, 72, 9683, -4, 4, 8, 0, 0, 0, -2676, 964, 16978, 1183, 14, 18, 13, 0, 0
744, 483701864, 5, 2876, 0, 0, 0, 362, 362, 366, 360, 81, 73, 9683, 18, -34, 1, 0, 0, 0, -2702, 860, 17028, 1162, 14, 18, 13, 0, 0
745, 483711898, 5, 2876, 0, 0, 0, 361, 360, 360, 355, 80, 73, 9683, 4, -82, 2, 0, 0, 0, -4224, 1624, 17428, 1162, 14, 18, 13, 0, 0
746, 483721926, 5, 2905, 0, 0, 0, 364, 359, 358, 356, 81, 75, 9683, -12, -55, -7, 0, 0, 0, -2714, 18, 16822, 1162, 14, 18, 13, 0, 0
747, 483731967, 5, 2905, 0, 0, 0, 364, 363, 361, 362, 79, 71, 9683, 8, 14, -2, 0, 0, 0, 178, 468, 15682, 1162, 14, 18, 13, 0, 0
748, 483742115, 5, 2905, 0, 0, 0, 361, 364, 365, 362, 80, 74, 9682, -2, 42, -12, 0, 0, 0, 22, -724, 15052, 1162, 14, 18, 13, 0, 0
749, 483752036, 5, 2905, 0, 0, 0, 359, 363, 366, 362, 81, 71, 9682, -4, 64, 4, 0, 0, 0, 1270, 272, 15606, 1148, 14, 18, 13, 0, 0
750, 483762242, 5, 2905, 0, 0, 0, 360, 362, 369, 360, 81, 73, 9682, -11, 28, 2, 0, 0, 0, -1662, -430, 14466, 1148, 14, 18, 13, 0, 0
751, 483772106, 5, 2905, 0, 0, 0, 362, 362, 367, 360, 82, 70, 9682, 3, 9, 9, 0, 0, 0, -284, -152, 16932, 1148, 14, 18, 13, 0, 0
752, 483782324, 5, 2905, 0, 0, 0, 362, 362, 366, 359, 79, 71, 9683, 1, -20, 4, 0, 0, 0, -2984, 1396, 17618, 1148, 14, 18, 13, 0, 0
753, 483792189, 5, 2905, 0, 0, 0, 364, 362, 365, 360, 80, 73, 9683, -8, -14, -1, 0, 0, 0, -252, 228, 15828, 1148, 14, 18, 13, 0, 0
754, 483802293, 5, 2905, 0, 0, 0, 362, 363, 364, 362, 81, 71, 9683, 2, 13, 10, 0, 0, 0, -2210, 1058, 15990, 1183, 14, 18, 13, 0, 0
755, 483812262, 5, 2905, 0, 0, 0, 362, 362, 366, 359, 82, 75, 9684, 1, -19, 8, 0, 0, 0, -1646, -1508, 15042, 1183, 14, 18, 13, 0, 0
756, 483822319, 5, 2905, 0, 0, 0, 364, 362, 365, 359, 79, 71, 9686, 1, 12, 21, 0, 0, 0, -136, 20, 16482, 1183, 14, 18, 13, 0, 0
757, 483832333, 5, 2905, 0, 0, 0, 364, 360, 368, 358, 77, 72, 9688, -10, 46, 13, 0, 0, 0, -2080, 94, 16212, 1183, 14, 18, 13, 0, 0
758, 483842372, 5, 2905, 0, 0, 0, 361, 361, 368, 361, 83, 71, 9689, 12, 1, 13, 0, 0, 0, 260, 440, 14282, 1183, 14, 18, 13, 0, 0
759, 483852401, 5, 2905, 0, 0, 0, 362, 362, 366, 359, 79, 73, 9690, 11, -41, 1, 0, 0, 0, -4962, 1700, 17672, 1176, 14, 18, 13, 0, 0
760, 483862450, 5, 2905, 0, 0, 0, 365, 362, 364, 360, 83, 71, 9690, 11, -48, -1, 0, 0, 0, -1762, -668, 17968, 1176, 14, 18, 13, 0, 0
