index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
1217, 66656028, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -143, -61, 5591, 0, 1, -1, -1732, 598, 14906, 595, 0, 16, 2, 0, 0
1218, 66665991, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -143, -61, 5591, 0, 0, 0, -1718, 600, 14928, 595, 0, 16, 2, 0, 0
1219, 66675980, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -142, -60, 5591, 0, 1, 0, -1734, 596, 14922, 595, 0, 16, 2, 0, 0
1220, 66685954, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -141, -60, 5591, 0, 1, 0, -1718, 582, 14910, 595, 0, 16, 2, 0, 0
1221, 66695929, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -140, -60, 5591, 0, 1, 0, -1718, 598, 14918, 595, 0, 16, 2, 0, 0
1222, 66705928, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -139, -60, 5591, 0, 0, 0, -1722, 598, 14938, 595, 0, 16, 2, 0, 0
1223, 66715905, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -138, -59, 5591, 0, 1, 0, -1726, 604, 14924, 595, 0, 16, 2, 0, 0
1224, 66725871, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -137, -59, 5591, 0, 1, 0, -1744, 612, 14938, 595, 0, 16, 2, 0, 0
1225, 66735872, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -137, -59, 5591, 0, 2, 0, -1716, 590, 14930, 595, 0, 16, 2, 0, 0
1226, 66745853, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -136, -59, 5591, 0, 2, 0, -1710, 584, 14906, 595, 0, 16, 2, 0, 0
1227, 66755858, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -135, -59, 5591, 0, 2, 0, -1704, 588, 14904, 595, 0, 16, 2, 0, 0
1228, 66765821, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -134, -59, 5590, 0, 2, 0, -1706, 598, 14888, 595, 0, 16, 2, 0, 0
1229, 66775792, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -133, -58, 5590, 0, 0, 0, -1700, 604, 14916, 595, 0, 16, 2, 0, 0
1230, 66785779, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -132, -58, 5590, 0, 0, 0, -1708, 598, 14900, 595, 0, 16, 2, 0, 0
1231, 66795764, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -132, -58, 5590, 0, 0, -1, -1726, 598, 14908, 595, 0, 16, 2, 0, 0
1232, 66805783, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -131, -58, 5590, 0, 1, 0, -1734, 578, 14906, 595, 0, 16, 2, 0, 0
1233, 66815730, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -130, -57, 5590, 0, 1, 0, -1714, 578, 14916, 595, 0, 16, 2, 0, 0
1234, 66825713, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -129, -57, 5590, 0, 2, 0, -1714, 588, 14884, 595, 0, 16, 2, 0, 0
1235, 66835699, 5, 3263, 0, 0, 0, 408, 405, 406, 410, -128, -57, 5590, 0, 1, 0, -1706, 606, 14902, 595, 0, 16, 2, 0, 0
1236, 66845669, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -128, -57, 5590, 0, 1, 0, -1732, 594, 14890, 595, 0, 16, 2, 0, 0
1237, 66855682, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -127, -56, 5590, 0, 1, -1, -1732, 592, 14904, 595, 0, 16, 2, 0, 0
1238, 66865808, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -126, -56, 5590, 0, 1, -1, -1722, 592, 14918, 595, 0, 16, 2, 0, 0
1239, 66875612, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -125, -56, 5589, 0, 1, 0, -1714, 568, 14918, 595, 0, 16, 2, 0, 0
1240, 66885601, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -125, -56, 5589, 0, 2, 0, -1710, 594, 14916, 595, 0, 16, 2, 0, 0
1241, 66895567, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -124, -56, 5589, 0, 0, 0, -1726, 598, 14922, 595, 0, 16, 2, 0, 0
1242, 66905577, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -123, -55, 5589, 0, 1, -1, -1714, 580, 14916, 595, 0, 16, 2, 0, 0
1243, 66915540, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -122, -55, 5589, 0, 0, 0, -1728, 582, 14926, 595, 0, 16, 2, 0, 0
1244, 66925517, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -122, -55, 5589, 0, 0, 0, -1720, 580, 14932, 595, 0, 16, 2, 0, 0
1245, 66935497, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -121, -55, 5589, 0, 0, -1, -1716, 588, 14908, 595, 0, 16, 2, 0, 0
1246, 66945488, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -121, -55, 5589, 0, 0, -1, -1734, 600, 14876, 595, 0, 16, 2, 0, 0
1247, 66955490, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -120, -54, 5589, 0, 0, 0, -1736, 584, 14918, 595, 0, 16, 2, 0, 0
1248, 66965439, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -119, -54, 5589, 0, 1, 0, -1736, 582, 14914, 595, 0, 16, 2, 0, 0
1249, 66975428, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -119, -54, 5589, 0, 0, -1, -1712, 576, 14906, 595, 0, 16, 2, 0, 0
1250, 66985400, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -118, -54, 5588, 0, 0, -1, -1710, 570, 14902, 595, 0, 16, 2, 0, 0
1251, 66995369, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -118, -54, 5588, 0, 0, -1, -1700, 576, 14902, 595, 0, 16, 2, 0, 0
1252, 67005376, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -117, -53, 5588, 0, 0, -1, -1728, 594, 14896, 595, 0, 16, 2, 0, 0
1253, 67015330, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -116, -53, 5588, 0, 0, -1, -1728, 596, 14900, 595, 0, 16, 2, 0, 0
1254, 67025312, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -116, -53, 5588, 0, 1, -1, -1740, 592, 14888, 595, 0, 16, 2, 0, 0
1255, 67035297, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -115, -53, 5588, 0, 1, -1, -1716, 600, 14906, 595, 0, 16, 2, 0, 0
1256, 67045288, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -114, -53, 5587, 0, 2, -1, -1704, 604, 14908, 595, 0, 16, 2, 0, 0
1257, 67055292, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -114, -53, 5587, 0, 2, -1, -1690, 602, 14902, 595, 0, 16, 2, 0, 0
1258, 67065253, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -113, -52, 5587, 0, 1, -1, -1704, 594, 14898, 595, 0, 16, 2, 0, 0
1259, 67075235, 5, 3263, 0, 0, 0, 408, 405, 406, 409, -112, -52, 5587, 0, 1, 0, -1702, 596, 14912, 595, 0, 16, 2, 0, 0
1260, 67085206, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -111, -52, 5587, 0, 0, -1, -1694, 612, 14916, 595, 0, 16, 2, 0, 0
1261, 67095176, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -111, -52, 5587, 0, 2, -1, -1722, 598, 14908, 595, 0, 16, 2, 0, 0
1262, 67105210, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -110, -51, 5586, 0, 1, 0, -1714, 594, 14918, 595, 0, 16, 2, 0, 0
1263, 67115147, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -109, -51, 5586, 0, 1, 0, -1712, 604, 14908, 595, 0, 16, 2, 0, 0
1264, 67125119, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -109, -51, 5586, 0, 0, 0, -1672, 596, 14884, 595, 0, 16, 2, 0, 0
1265, 67135118, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -108, -51, 5586, 0, 1, 0, -1712, 600, 14880, 595, 0, 16, 2, 0, 0
1266, 67145090, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -107, -50, 5586, 0, -1, 0, -1672, 590, 14956, 595, 0, 16, 2, 0, 0
1267, 67155128, 5, 3263, 0, 0, 0, 408, 406, 407, 409, -106, -50, 5586, 0, 2, -1, -1732, 586, 14920, 595, 0, 16, 2, 0, 0
1268, 67165063, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -106, -50, 5586, 0, -1, 0, -1718, 572, 14968, 595, 0, 16, 2, 0, 0
1269, 67175046, 5, 3263, 0, 0, 0, 408, 406, 407, 409, -105, -50, 5586, 1, 3, -1, -1704, 578, 14926, 595, 0, 16, 2, 0, 0
1270, 67185024, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -105, -50, 5586, 0, 2, 0, -1724, 576, 14904, 595, 0, 16, 2, 0, 0
1271, 67194997, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -104, -49, 5586, 0, 2, 0, -1716, 592, 14940, 595, 0, 16, 2, 0, 0
