index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
0, 1833754, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -515, 354, -65, 33, 35, 0, 0, 0, -2074, 798, 14890, 602, 0, 0, 0, 0, 0
1, 1843732, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 79, -518, 357, -33, 35, 29, 0, 0, 0, -2092, 1082, 14698, 602, 0, 0, 0, 0, 0
2, 1853993, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -520, 360, -37, 36, 31, 0, 0, 0, -2072, 988, 14792, 602, 0, 0, 0, 0, 0
3, 1863701, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -523, 363, -33, 34, 29, 0, 0, 0, -2138, 1122, 14566, 602, 0, 0, 0, 0, 0
4, 1873672, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -526, 366, -42, 34, 32, 0, 0, 0, -2102, 950, 14830, 602, 0, 0, 0, 0, 0
5, 1883647, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 81, -530, 369, -32, 33, 30, 0, 0, 0, -2058, 1174, 14572, 602, 0, 0, 0, 0, 0
6, 1893594, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 81, -533, 372, -48, 34, 32, 0, 0, 0, -2080, 970, 14834, 602, 0, 0, 0, 0, 0
7, 1903564, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -536, 375, -41, 34, 30, 0, 0, 0, -2108, 1102, 14610, 595, 0, 0, 0, 0, 0
8, 1913551, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 80, -539, 378, -46, 34, 31, 0, 0, 0, -2068, 1008, 14686, 595, 0, 0, 0, 0, 0
9, 1923543, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 79, -542, 381, -44, 33, 30, 0, 0, 0, -2070, 1072, 14678, 595, 0, 0, 0, 0, 0
10, 1933513, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 79, -544, 384, -46, 34, 31, 0, 0, 0, -2040, 1000, 14762, 595, 0, 0, 0, 0, 0
11, 1943474, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 78, -547, 388, -43, 33, 31, 0, 0, 0, -2054, 1058, 14660, 595, 0, 0, 0, 0, 0
12, 1953791, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 78, -550, 391, -46, 33, 31, 0, 0, 0, -2014, 1012, 14754, 602, 0, 0, 0, 0, 0
13, 1963444, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 77, -552, 394, -42, 33, 31, 0, 0, 0, -2004, 1080, 14700, 602, 0, 0, 0, 0, 0
14, 1973517, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 77, -555, 397, -46, 32, 32, 0, 0, 0, -2002, 1026, 14768, 602, 0, 0, 0, 0, 0
15, 1983387, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 76, -557, 400, -43, 32, 31, 0, 0, 0, -2020, 1074, 14712, 602, 0, 0, 0, 0, 0
16, 1993559, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 76, -560, 403, -46, 32, 31, 0, 0, 0, -2014, 1046, 14740, 602, 0, 0, 0, 0, 0
17, 2003347, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 75, -562, 406, -43, 32, 31, 0, 0, 0, -2078, 1032, 14690, 602, 0, 0, 0, 0, 0
18, 2013449, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 75, -565, 410, -45, 32, 32, 0, 0, 0, -2086, 1032, 14672, 602, 0, 0, 0, 0, 0
19, 2023307, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 75, -568, 413, -43, 32, 32, 0, 0, 0, -2102, 1052, 14698, 602, 0, 0, 0, 0, 0
20, 2033296, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 74, -571, 416, -44, 33, 32, 0, 0, 0, -2122, 1030, 14678, 602, 0, 0, 0, 0, 0
21, 2043282, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 74, -574, 419, -44, 33, 31, 0, 0, 0, -2104, 1032, 14708, 602, 0, 0, 0, 0, 0
22, 2053746, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 73, -577, 422, -45, 33, 31, 0, 0, 0, -2074, 1054, 14678, 602, 0, 0, 0, 0, 0
23, 2063225, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 73, -579, 425, -44, 33, 32, 0, 0, 0, -2050, 1044, 14712, 602, 0, 0, 0, 0, 0
24, 2073209, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 72, -582, 429, -44, 32, 31, 0, 0, 0, -2030, 1042, 14730, 602, 0, 0, 0, 0, 0
25, 2083194, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 72, -584, 432, -44, 32, 31, 0, 0, 0, -2024, 1056, 14734, 602, 0, 0, 0, 0, 0
26, 2093166, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 71, -587, 435, -44, 32, 30, 0, 0, 0, -2030, 1042, 14728, 602, 0, 0, 0, 0, 0
27, 2103144, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 71, -590, 438, -44, 31, 30, 0, 0, 0, -2042, 1026, 14714, 567, 0, 0, 0, 0, 0
28, 2113128, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 71, -592, 441, -44, 32, 30, 0, 0, 0, -2052, 1062, 14712, 567, 0, 0, 0, 0, 0
29, 2123092, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 70, -595, 444, -44, 32, 31, 0, 0, 0, -2072, 1022, 14720, 567, 0, 0, 0, 0, 0
30, 2133083, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 70, -597, 447, -44, 32, 31, 0, 0, 0, -2076, 1040, 14708, 567, 0, 0, 0, 0, 0
31, 2143065, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 69, -600, 450, -45, 32, 30, 0, 0, 0, -2094, 1034, 14722, 567, 0, 0, 0, 0, 0
32, 2153038, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 68, -603, 453, -45, 32, 30, 0, 0, 0, -2068, 1034, 14716, 567, 0, 0, 0, 0, 0
33, 2163074, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 68, -605, 456, -45, 32, 31, 0, 0, 0, -2042, 1028, 14716, 609, 0, 0, 0, 0, 0
34, 2173007, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 67, -607, 459, -44, 31, 31, 0, 0, 0, -2030, 1026, 14738, 609, 0, 0, 0, 0, 0
35, 2183086, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 67, -610, 462, -44, 32, 31, 0, 0, 0, -2020, 1032, 14752, 609, 0, 0, 0, 0, 0
36, 2192963, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 67, -612, 465, -44, 32, 31, 0, 0, 0, -2026, 1026, 14740, 609, 0, 0, 0, 0, 0
37, 2203094, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 66, -614, 468, -44, 32, 31, 0, 0, 0, -2026, 1016, 14752, 609, 0, 0, 0, 0, 0
38, 2212918, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 65, -617, 471, -44, 32, 31, 0, 0, 0, -2036, 1032, 14708, 602, 0, 0, 0, 0, 0
39, 2222984, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 65, -619, 475, -45, 32, 31, 0, 0, 0, -2058, 1052, 14716, 602, 0, 0, 0, 0, 0
40, 2232873, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 65, -621, 478, -44, 32, 31, 0, 0, 0, -2050, 1040, 14708, 602, 0, 0, 0, 0, 0
41, 2242847, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 64, -624, 481, -44, 32, 31, 0, 0, 0, -2062, 1032, 14684, 602, 0, 0, 0, 0, 0
42, 2252831, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 64, -626, 484, -45, 31, 31, 0, 0, 0, -2086, 1048, 14680, 602, 0, 0, 0, 0, 0
43, 2262827, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 63, -628, 487, -45, 32, 31, 0, 0, 0, -2078, 1034, 14696, 602, 0, 0, 0, 0, 0
44, 2272941, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 63, -631, 490, -44, 32, 31, 0, 0, 0, -2080, 1022, 14708, 602, 0, 0, 0, 0, 0
45, 2282776, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 62, -633, 493, -44, 32, 32, 0, 0, 0, -2056, 1024, 14704, 602, 0, 0, 0, 0, 0
46, 2292752, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 62, -635, 496, -43, 32, 31, 0, 0, 0, -2060, 1022, 14674, 602, 0, 0, 0, 0, 0
47, 2302742, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 62, -638, 499, -44, 33, 31, 0, 0, 0, -2058, 1026, 14712, 602, 0, 0, 0, 0, 0
48, 2312716, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 61, -640, 502, -44, 33, 31, 0, 0, 0, -2044, 1006, 14698, 602, 0, 0, 0, 0, 0
49, 2322687, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 61, -642, 505, -44, 32, 31, 0, 0, 0, -2040, 1026, 14716, 602, 0, 0, 0, 0, 0
50, 2332654, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 60, -644, 509, -44, 32, 31, 0, 0, 0, -2042, 1044, 14724, 602, 0, 0, 0, 0, 0
51, 2342635, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 60, -646, 512, -44, 32, 31, 0, 0, 0, -2028, 1056, 14700, 602, 0, 0, 0, 0, 0
52, 2352639, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 59, -648, 515, -45, 32, 31, 0, 0, 0, -2058, 1050, 14746, 602, 0, 0, 0, 0, 0
53, 2362603, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 59, -650, 518, -44, 32, 31, 0, 0, 0, -2040, 1040, 14736, 602, 0, 0, 0, 0, 0
54, 2372631, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 59, -652, 521, -43, 31, 31, 0, 0, 0, -2040, 1086, 14772, 602, 0, 0, 0, 0, 0
55, 2382563, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 58, -655, 524, -45, 31, 31, 0, 0, 0, -2082, 1020, 14826, 602, 0, 0, 0, 0, 0
56, 2392654, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 58, -657, 527, -42, 32, 31, 0, 0, 0, -2032, 1054, 14622, 602, 0, 0, 0, 0, 0
57, 2402519, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 58, -659, 530, -47, 31, 31, 0, 0, 0, -2062, 1018, 14798, 602, 0, 0, 0, 0, 0
58, 2412655, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 57, -661, 533, -43, 32, 31, 0, 0, 0, -2042, 1014, 14726, 602, 0, 0, 0, 0, 0
59, 2422478, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 57, -663, 536, -44, 31, 31, 0, 0, 0, -2024, 1030, 14676, 602, 0, 0, 0, 0, 0
60, 2432495, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 56, -665, 539, -46, 31, 31, 0, 0, 0, -2056, 1028, 14796, 602, 0, 0, 0, 0, 0
61, 2442430, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 56, -667, 542, -42, 32, 31, 0, 0, 0, -2048, 1080, 14636, 602, 0, 0, 0, 0, 0
62, 2452406, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 56, -669, 545, -45, 31, 31, 0, 0, 0, -2072, 1038, 14748, 602, 0, 0, 0, 0, 0
63, 2462373, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 55, -671, 548, -43, 32, 31, 0, 0, 0, -2072, 1064, 14698, 602, 0, 0, 0, 0, 0
64, 2472354, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 55, -673, 551, -43, 32, 31, 0, 0, 0, -2052, 1050, 14636, 602, 0, 0, 0, 0, 0
65, 2482341, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 55, -675, 554, -44, 32, 31, 0, 0, 0, -2064, 1016, 14700, 602, 0, 0, 0, 0, 0
66, 2492325, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 54, -677, 558, -44, 32, 31, 0, 0, 0, -2054, 1018, 14694, 602, 0, 0, 0, 0, 0
67, 2502289, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 54, -679, 561, -44, 32, 31, 0, 0, 0, -2042, 1028, 14680, 602, 0, 0, 0, 0, 0
68, 2512289, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 54, -681, 564, -44, 32, 31, 0, 0, 0, -2050, 1040, 14732, 595, 0, 0, 0, 0, 0
69, 2522255, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 53, -683, 567, -44, 32, 31, 0, 0, 0, -2046, 1062, 14694, 595, 0, 0, 0, 0, 0
70, 2532239, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 53, -685, 570, -45, 31, 31, 0, 0, 0, -2046, 1062, 14712, 595, 0, 0, 0, 0, 0
71, 2542208, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 52, -687, 573, -45, 32, 31, 0, 0, 0, -2056, 1064, 14734, 595, 0, 0, 0, 0, 0
72, 2552198, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 52, -689, 576, -45, 32, 31, 0, 0, 0, -2038, 1032, 14710, 595, 0, 0, 0, 0, 0
73, 2562209, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 52, -691, 579, -44, 32, 31, 0, 0, 0, -2034, 1030, 14732, 595, 0, 0, 0, 0, 0
74, 2572156, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 51, -692, 582, -45, 32, 32, 0, 0, 0, -2036, 1030, 14730, 595, 0, 0, 0, 0, 0
75, 2582216, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 51, -694, 585, -45, 31, 32, 0, 0, 0, -2038, 1022, 14712, 595, 0, 0, 0, 0, 0
76, 2592101, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 50, -696, 588, -44, 31, 31, 0, 0, 0, -2060, 1034, 14700, 595, 0, 0, 0, 0, 0
77, 2602212, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 50, -698, 591, -44, 31, 31, 0, 0, 0, -2072, 1042, 14706, 595, 0, 0, 0, 0, 0
78, 2612076, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 50, -700, 594, -43, 32, 31, 0, 0, 0, -2062, 1050, 14680, 595, 0, 0, 0, 0, 0
79, 2622196, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 50, -702, 597, -44, 31, 31, 0, 0, 0, -2058, 1058, 14682, 595, 0, 0, 0, 0, 0
80, 2632026, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 49, -704, 600, -44, 32, 31, 0, 0, 0, -2080, 1060, 14672, 595, 0, 0, 0, 0, 0
81, 2642034, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 49, -706, 603, -44, 31, 31, 0, 0, 0, -2088, 1062, 14678, 595, 0, 0, 0, 0, 0
82, 2651993, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 49, -708, 607, -44, 32, 31, 0, 0, 0, -2086, 1044, 14678, 595, 0, 0, 0, 0, 0
83, 2661971, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 49, -710, 610, -44, 32, 31, 0, 0, 0, -2068, 1054, 14706, 595, 0, 0, 0, 0, 0
84, 2671948, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 48, -711, 613, -44, 32, 31, 0, 0, 0, -2072, 1062, 14700, 595, 0, 0, 0, 0, 0
85, 2681930, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 48, -713, 616, -44, 32, 31, 0, 0, 0, -2062, 1054, 14706, 595, 0, 0, 0, 0, 0
86, 2691916, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 48, -715, 619, -44, 32, 31, 0, 0, 0, -2072, 1052, 14706, 595, 0, 0, 0, 0, 0
87, 2701900, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 48, -717, 622, -44, 33, 31, 0, 0, 0, -2044, 1046, 14716, 595, 0, 0, 0, 0, 0
88, 2711871, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 47, -718, 625, -44, 32, 31, 0, 0, 0, -2034, 1042, 14720, 595, 0, 0, 0, 0, 0
89, 2721860, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 47, -720, 628, -44, 33, 31, 0, 0, 0, -2048, 1040, 14742, 595, 0, 0, 0, 0, 0
90, 2731833, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 47, -721, 631, -44, 32, 31, 0, 0, 0, -2026, 1036, 14732, 595, 0, 0, 0, 0, 0
91, 2741810, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 46, -723, 634, -44, 32, 32, 0, 0, 0, -2026, 1032, 14708, 595, 0, 0, 0, 0, 0
92, 2751786, 0, 3776, 0, 0, 316, 0, 0, 0, 0, 46, -724, 637, -44, 32, 31, 0, 0, 0, -2038, 1032, 14702, 595, 0, 0, 0, 0, 0
93, 2761764, 0, 3776, 0, 0, 316, 0, 0, 0, 0, 46, -726, 640, -44, 32, 31, 0, 0, 0, -2046, 1016, 14690, 595, 0, 0, 0, 0, 0
94, 2771774, 0, 3776, 0, 0, 316, 0, 0, 0, 0, 45, -728, 643, -44, 31, 31, 0, 0, 0, -2050, 1030, 14688, 595, 0, 0, 0, 0, 0
95, 2781735, 0, 4095, 0, 0, 511, 0, 0, 0, 0, 45, -729, 646, -44, 31, 31, 0, 0, 0, -2064, 1036, 14694, 595, 0, 0, 0, 0, 0
96, 2791823, 0, 4095, 0, 0, 511, 0, 0, 0, 0, 45, -731, 649, -44, 32, 31, 0, 0, 0, -2054, 1046, 14702, 595, 0, 0, 0, 0, 0
97, 2801693, 0, 4095, 0, 0, 490, 0, 0, 0, 0, 44, -733, 652, -45, 31, 31, 0, 0, 0, -2068, 1038, 14698, 595, 0, 0, 0, 0, 0
98, 2811818, 0, 4095, 0, 0, 490, 0, 0, 0, 0, 44, -734, 655, -44, 32, 31, 0, 0, 0, -2044, 1046, 14688, 595, 0, 0, 0, 0, 0
99, 2821642, 0, 2687, 0, 0, 63, 0, 0, 0, 0, 44, -736, 658, -45, 32, 32, 0, 0, 0, -2068, 1024, 14656, 595, 0, 0, 0, 0, 0
100, 2831741, 0, 2687, 0, 0, 63, 0, 0, 0, 0, 43, -738, 661, -44, 32, 31, 0, 0, 0, -2062, 1046, 14668, 595, 0, 0, 0, 0, 0
101, 2841609, 0, 0, 0, -128, 0, 0, 0, 0, 0, 43, -739, 664, -45, 32, 31, 0, 0, 0, -2090, 1032, 14702, 595, 0, 0, 0, 0, 0
102, 2851573, 0, 0, 0, -128, 0, 0, 0, 0, 0, 42, -741, 667, -45, 32, 32, 0, 0, 0, -2084, 1042, 14690, 595, 0, 0, 0, 0, 0
103, 2861557, 0, 0, 0, -128, 0, 0, 0, 0, 0, 42, -742, 670, -45, 32, 31, 0, 0, 0, -2078, 1044, 14704, 595, 0, 0, 0, 0, 0
104, 2871549, 0, 0, 0, -128, 0, 0, 0, 0, 0, 42, -744, 673, -44, 33, 31, 0, 0, 0, -2076, 1052, 14678, 595, 0, 0, 0, 0, 0
105, 2881672, 0, 0, 0, -128, 0, 0, 0, 0, 0, 42, -746, 676, -45, 33, 31, 0, 0, 0, -2078, 1044, 14724, 595, 0, 0, 0, 0, 0
106, 2891493, 0, 0, 0, -128, 0, 0, 0, 0, 0, 41, -747, 679, -44, 32, 31, 0, 0, 0, -2064, 1024, 14714, 595, 0, 0, 0, 0, 0
107, 2901471, 0, 0, 0, -128, -69, 0, 0, 0, 0, 41, -749, 683, -44, 33, 31, 0, 0, 0, -2048, 1024, 14750, 595, 0, 0, 0, 0, 0
108, 2911452, 0, 0, 0, -128, -69, 0, 0, 0, 0, 41, -750, 686, -44, 33, 31, 0, 0, 0, -2030, 1056, 14746, 595, 0, 0, 0, 0, 0
109, 2921429, 0, 0, 0, -128, -227, 0, 0, 0, 0, 40, -751, 689, -44, 32, 31, 0, 0, 0, -2026, 1046, 14742, 595, 0, 0, 0, 0, 0
110, 2931415, 0, 0, 0, -128, -227, 0, 0, 0, 0, 40, -752, 692, -44, 32, 31, 0, 0, 0, -2040, 1040, 14744, 595, 0, 0, 0, 0, 0
111, 2941410, 0, 0, 0, -127, -396, 0, 0, 0, 0, 40, -754, 695, -44, 32, 31, 0, 0, 0, -2066, 1050, 14736, 595, 0, 0, 0, 0, 0
112, 2951389, 0, 0, 0, -127, -396, 0, 0, 0, 0, 40, -755, 698, -44, 32, 31, 0, 0, 0, -2052, 1048, 14730, 595, 0, 0, 0, 0, 0
113, 2961360, 0, 0, 0, 0, -512, 0, 0, 0, 0, 39, -757, 701, -45, 32, 31, 0, 0, 0, -2056, 1044, 14694, 595, 0, 0, 0, 0, 0
114, 2971348, 0, 0, 0, 0, -512, 0, 0, 0, 0, 39, -758, 704, -44, 32, 31, 0, 0, 0, -2048, 1036, 14710, 595, 0, 0, 0, 0, 0
115, 2981376, 0, 0, 0, 0, -512, 0, 0, 0, 0, 39, -759, 707, -44, 32, 31, 0, 0, 0, -2056, 1022, 14696, 595, 0, 0, 0, 0, 0
116, 2991296, 0, 3224, 0, 127, -206, 0, 0, 0, 0, 38, -761, 710, -44, 32, 31, 0, 0, 0, -2072, 1016, 14714, 595, 0, 0, 0, 0, 0
117, 3001422, 0, 3224, 0, 127, -206, 0, 0, 0, 0, 38, -762, 713, -45, 31, 31, 0, 0, 0, -2062, 1022, 14704, 595, 0, 0, 0, 0, 0
118, 3011265, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 38, -764, 716, -44, 32, 31, 0, 0, 0, -2042, 1010, 14696, 595, 0, 0, 0, 0, 0
119, 3021399, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 37, -765, 719, -44, 32, 31, 0, 0, 0, -2038, 1048, 14724, 595, 0, 0, 0, 0, 0
120, 3031209, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 37, -766, 722, -45, 32, 31, 0, 0, 0, -2056, 1032, 14722, 595, 0, 0, 0, 0, 0
121, 3041278, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 36, -768, 725, -45, 32, 31, 0, 0, 0, -2040, 1018, 14694, 595, 0, 0, 0, 0, 0
122, 3051157, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 36, -769, 728, -45, 32, 31, 0, 0, 0, -2036, 1022, 14722, 595, 0, 0, 0, 0, 0
123, 3061151, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 36, -770, 731, -44, 32, 31, 0, 0, 0, -2042, 1054, 14728, 595, 0, 0, 0, 0, 0
124, 3071127, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 35, -772, 734, -44, 32, 31, 0, 0, 0, -2066, 1032, 14698, 595, 0, 0, 0, 0, 0
125, 3081109, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 35, -773, 737, -44, 32, 31, 0, 0, 0, -2038, 1036, 14684, 595, 0, 0, 0, 0, 0
126, 3091083, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 35, -774, 740, -43, 32, 31, 0, 0, 0, -2042, 1054, 14726, 595, 0, 0, 0, 0, 0
127, 3101068, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 35, -775, 743, -44, 32, 31, 0, 0, 0, -2024, 1044, 14750, 595, 0, 0, 0, 0, 0
128, 3111044, 0, 2382, 0, 127, 0, 0, 0, 0, 0, 35, -776, 746, -44, 31, 31, 0, 0, 0, -2032, 1038, 14700, 595, 0, 0, 0, 0, 0
129, 3121017, 0, 2382, 0, 127, 0, 0, 0, 0, 0, 34, -778, 749, -44, 31, 31, 0, 0, 0, -2016, 1036, 14698, 595, 0, 0, 0, 0, 0
130, 3131014, 0, 0, 0, 127, -106, 0, 0, 0, 0, 34, -779, 752, -44, 31, 31, 0, 0, 0, -2028, 1040, 14706, 595, 0, 0, 0, 0, 0
131, 3140980, 0, 0, 0, 127, -106, 0, 0, 0, 0, 34, -780, 755, -44, 31, 31, 0, 0, 0, -2036, 1038, 14720, 595, 0, 0, 0, 0, 0
132, 3150950, 0, 0, 0, 97, 0, 0, 0, 0, 0, 34, -782, 758, -44, 31, 31, 0, 0, 0, -2038, 1022, 14704, 595, 0, 0, 0, 0, 0
133, 3160932, 0, 0, 0, 97, 0, 0, 0, 0, 0, 33, -783, 761, -44, 31, 31, 0, 0, 0, -2054, 1040, 14710, 595, 0, 0, 0, 0, 0
134, 3170923, 0, 0, 0, -33, 0, 0, 0, 0, 0, 33, -784, 764, -44, 32, 31, 0, 0, 0, -2078, 1038, 14698, 595, 0, 0, 0, 0, 0
135, 3180897, 0, 0, 0, -33, 0, 0, 0, 0, 0, 33, -785, 767, -44, 32, 31, 0, 0, 0, -2100, 1036, 14720, 595, 0, 0, 0, 0, 0
136, 3190922, 0, 0, 0, -128, 0, 0, 0, 0, 0, 33, -787, 770, -44, 31, 31, 0, 0, 0, -2094, 1038, 14698, 595, 0, 0, 0, 0, 0
137, 3200844, 0, 0, 0, -128, 0, 0, 0, 0, 0, 32, -788, 773, -44, 32, 31, 0, 0, 0, -2084, 1026, 14674, 595, 0, 0, 0, 0, 0
138, 3210980, 0, 0, 0, -128, 0, 0, 0, 0, 0, 32, -790, 776, -44, 32, 32, 0, 0, 0, -2072, 1030, 14682, 595, 0, 0, 0, 0, 0
139, 3220796, 0, 0, 0, -128, 0, 0, 0, 0, 0, 32, -791, 779, -44, 32, 31, 0, 0, 0, -2048, 1030, 14686, 595, 0, 0, 0, 0, 0
140, 3230948, 0, 0, 0, -128, 0, 0, 0, 0, 0, 32, -792, 782, -44, 33, 31, 0, 0, 0, -2050, 1054, 14710, 595, 0, 0, 0, 0, 0
141, 3240751, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 31, -793, 785, -44, 32, 31, 0, 0, 0, -2066, 1056, 14730, 595, 0, 0, 0, 0, 0
142, 3250793, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 31, -794, 788, -45, 32, 31, 0, 0, 0, -2046, 1050, 14722, 595, 0, 0, 0, 0, 0
143, 3260727, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 31, -795, 791, -45, 32, 31, 0, 0, 0, -2056, 1040, 14724, 595, 0, 0, 0, 0, 0
144, 3270704, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 31, -797, 794, -45, 32, 31, 0, 0, 0, -2048, 1048, 14722, 595, 0, 0, 0, 0, 0
145, 3280674, 0, 4095, 0, -128, 0, 0, 0, 0, 0, 30, -798, 797, -44, 32, 31, 0, 0, 0, -2042, 1062, 14724, 595, 0, 0, 0, 0, 0
146, 3290654, 0, 4095, 0, -128, 0, 0, 0, 0, 0, 30, -799, 800, -44, 32, 31, 0, 0, 0, -2038, 1050, 14726, 595, 0, 0, 0, 0, 0
147, 3300645, 0, 4095, 0, -128, 0, 0, 0, 0, 0, 30, -800, 803, -43, 31, 31, 0, 0, 0, -2038, 1046, 14722, 595, 0, 0, 0, 0, 0
148, 3310620, 0, 4095, 0, -128, 0, 0, 0, 0, 0, 30, -801, 806, -44, 31, 31, 0, 0, 0, -2018, 1020, 14726, 595, 0, 0, 0, 0, 0
149, 3320600, 0, 4095, 0, -74, 0, 0, 0, 0, 0, 30, -802, 809, -44, 31, 31, 0, 0, 0, -2022, 1030, 14734, 595, 0, 0, 0, 0, 0
150, 3330571, 0, 4095, 0, -74, 0, 0, 0, 0, 0, 29, -803, 812, -44, 32, 31, 0, 0, 0, -2020, 1038, 14728, 595, 0, 0, 0, 0, 0
