index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
1095, 18740059, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 521, -1237, 4214, -1, 2, -1, -1842, 838, 14942, 595, 0, 0, 0, 0, 0
1096, 18750040, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 522, -1237, 4214, -1, 2, -1, -1850, 846, 14958, 595, 0, 0, 0, 0, 0
1097, 18760173, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 522, -1237, 4214, -1, 1, 0, -1844, 838, 14978, 595, 0, 0, 0, 0, 0
1098, 18769992, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 522, -1238, 4214, -2, 2, -1, -1832, 820, 14974, 595, 0, 0, 0, 0, 0
1099, 18779970, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 522, -1238, 4214, -2, 2, -1, -1834, 830, 14958, 595, 0, 0, 0, 0, 0
1100, 18789963, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 523, -1238, 4214, -1, 2, -1, -1844, 810, 14988, 595, 0, 0, 0, 0, 0
1101, 18799938, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 523, -1238, 4214, -1, 2, 0, -1822, 826, 14976, 595, 0, 0, 0, 0, 0
1102, 18809911, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 523, -1238, 4214, -1, 2, 0, -1822, 834, 14968, 595, 0, 0, 0, 0, 0
1103, 18819883, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 523, -1239, 4213, -1, 2, 0, -1830, 832, 14966, 595, 0, 0, 0, 0, 0
1104, 18829855, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 524, -1239, 4213, -1, 2, 0, -1832, 828, 14944, 595, 0, 0, 0, 0, 0
1105, 18839833, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 524, -1239, 4213, -1, 2, -1, -1830, 844, 14960, 595, 0, 0, 0, 0, 0
1106, 18849826, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 524, -1239, 4213, -1, 1, -1, -1848, 838, 14938, 595, 0, 0, 0, 0, 0
1107, 18859898, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 525, -1240, 4213, -1, 1, -1, -1860, 834, 14936, 595, 0, 0, 0, 0, 0
1108, 18869775, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 525, -1240, 4213, -1, 2, 0, -1856, 840, 14960, 595, 0, 0, 0, 0, 0
1109, 18879906, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 525, -1240, 4213, -1, 2, -1, -1850, 834, 14942, 595, 0, 0, 0, 0, 0
1110, 18889727, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 525, -1240, 4213, -1, 2, -1, -1840, 840, 14954, 595, 0, 0, 0, 0, 0
1111, 18899853, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 526, -1241, 4213, -1, 2, -1, -1834, 844, 14976, 595, 0, 0, 0, 0, 0
1112, 18909679, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 526, -1241, 4213, -1, 3, -1, -1830, 848, 14948, 595, 0, 0, 0, 0, 0
1113, 18919665, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 526, -1241, 4213, -1, 3, -1, -1820, 848, 14956, 595, 0, 0, 0, 0, 0
1114, 18929632, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 527, -1241, 4213, -1, 2, -1, -1820, 862, 14970, 595, 0, 0, 0, 0, 0
1115, 18939632, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 527, -1241, 4213, -1, 2, -1, -1826, 852, 14970, 595, 0, 0, 0, 0, 0
1116, 18949599, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 528, -1241, 4213, -1, 2, -1, -1822, 840, 14944, 595, 0, 0, 0, 0, 0
1117, 18959574, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 528, -1242, 4213, -1, 1, 0, -1832, 838, 14964, 595, 0, 0, 0, 0, 0
1118, 18969551, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 528, -1242, 4213, -1, 1, -1, -1824, 844, 14972, 595, 0, 0, 0, 0, 0
1119, 18979531, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 528, -1242, 4213, -1, 1, -1, -1802, 822, 14958, 595, 0, 0, 0, 0, 0
1120, 18989515, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 529, -1242, 4213, -1, 1, -1, -1808, 838, 14946, 595, 0, 0, 0, 0, 0
1121, 18999493, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 529, -1242, 4213, -1, 2, 0, -1802, 828, 14952, 595, 0, 0, 0, 0, 0
1122, 19009455, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 529, -1242, 4213, -1, 2, 0, -1812, 830, 14942, 595, 0, 0, 0, 0, 0
1123, 19019435, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 529, -1242, 4213, -1, 2, 0, -1804, 846, 14948, 595, 0, 0, 0, 0, 0
1124, 19029419, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 530, -1242, 4213, -1, 2, 0, -1830, 848, 14950, 595, 0, 0, 0, 0, 0
1125, 19039407, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 530, -1243, 4213, -1, 2, 0, -1854, 840, 14954, 595, 0, 0, 0, 0, 0
1126, 19049412, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 530, -1243, 4213, -1, 2, 0, -1854, 848, 14974, 595, 0, 0, 0, 0, 0
1127, 19059358, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 531, -1243, 4213, -1, 2, 0, -1848, 830, 14966, 595, 0, 0, 0, 0, 0
1128, 19069452, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 531, -1244, 4213, -1, 1, -1, -1840, 828, 14978, 595, 0, 0, 0, 0, 0
1129, 19079320, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 531, -1244, 4213, -1, 2, -1, -1844, 822, 14944, 595, 0, 0, 0, 0, 0
1130, 19089461, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 531, -1244, 4213, -1, 2, -1, -1830, 818, 14948, 595, 0, 0, 0, 0, 0
1131, 19099273, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 531, -1244, 4213, -1, 2, -1, -1822, 844, 14970, 595, 0, 0, 0, 0, 0
1132, 19109359, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 532, -1244, 4213, -1, 2, -1, -1820, 838, 14962, 595, 0, 0, 0, 0, 0
1133, 19119231, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 532, -1244, 4213, -1, 2, -1, -1812, 852, 14946, 595, 0, 0, 0, 0, 0
1134, 19129216, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 532, -1244, 4213, -1, 2, -1, -1796, 836, 14958, 595, 0, 0, 0, 0, 0
1135, 19139193, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 532, -1244, 4213, -1, 3, -1, -1804, 832, 14962, 595, 0, 0, 0, 0, 0
1136, 19149173, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 533, -1244, 4213, -2, 2, -1, -1810, 822, 14976, 595, 0, 0, 0, 0, 0
1137, 19159140, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 533, -1245, 4213, -2, 2, -1, -1832, 836, 14974, 595, 0, 0, 0, 0, 0
1138, 19169124, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 533, -1245, 4213, -1, 2, 0, -1844, 838, 14958, 595, 0, 0, 0, 0, 0
1139, 19179099, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 533, -1245, 4213, -1, 1, -1, -1832, 838, 14942, 595, 0, 0, 0, 0, 0
1140, 19189088, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 533, -1245, 4213, -1, 1, -1, -1822, 846, 14952, 595, 0, 0, 0, 0, 0
1141, 19199067, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 534, -1245, 4213, -1, 2, 0, -1828, 844, 14976, 595, 0, 0, 0, 0, 0
1142, 19209040, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 534, -1246, 4213, -1, 2, 0, -1826, 844, 14954, 595, 0, 0, 0, 0, 0
1143, 19219017, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 534, -1246, 4213, -1, 2, -1, -1824, 860, 14952, 595, 0, 0, 0, 0, 0
1144, 19228997, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 534, -1246, 4213, -1, 2, -1, -1820, 850, 14960, 595, 0, 0, 0, 0, 0
1145, 19238977, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 535, -1246, 4213, -2, 2, -1, -1834, 846, 14954, 595, 0, 0, 0, 0, 0
1146, 19248947, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 535, -1246, 4213, -1, 2, -1, -1840, 866, 14952, 595, 0, 0, 0, 0, 0
1147, 19258996, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 535, -1246, 4213, -1, 2, -1, -1840, 848, 14974, 595, 0, 0, 0, 0, 0
1148, 19268913, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 536, -1246, 4213, -1, 2, -1, -1828, 854, 14972, 595, 0, 0, 0, 0, 0
1149, 19279023, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 536, -1246, 4213, -1, 2, -1, -1814, 860, 14972, 595, 0, 0, 0, 0, 0
1150, 19288879, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 536, -1246, 4213, -2, 3, -1, -1804, 834, 14950, 595, 0, 0, 0, 0, 0
1151, 19299006, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 536, -1246, 4213, -1, 2, -1, -1812, 854, 14956, 595, 0, 0, 0, 0, 0
1152, 19308815, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1246, 4213, -1, 2, -1, -1810, 852, 14954, 595, 0, 0, 0, 0, 0
1153, 19318884, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1247, 4213, -2, 2, -1, -1810, 846, 14928, 595, 0, 0, 0, 0, 0
1154, 19328781, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1247, 4213, -1, 2, -1, -1830, 834, 14934, 595, 0, 0, 0, 0, 0
1155, 19338769, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1247, 4214, -1, 2, -1, -1816, 826, 14944, 595, 0, 0, 0, 0, 0
1156, 19348747, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1247, 4214, -1, 2, -1, -1834, 836, 14956, 595, 0, 0, 0, 0, 0
1157, 19358720, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 537, -1247, 4214, -1, 2, -1, -1834, 854, 14944, 595, 0, 0, 0, 0, 0
1158, 19368875, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 538, -1247, 4214, -1, 2, 0, -1836, 860, 14962, 595, 0, 0, 0, 0, 0
1159, 19378678, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 538, -1247, 4213, -1, 2, -1, -1846, 860, 14982, 595, 0, 0, 0, 0, 0
1160, 19388645, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 538, -1248, 4213, -2, 2, 0, -1852, 844, 14960, 595, 0, 0, 0, 0, 0
1161, 19398645, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 538, -1248, 4213, -2, 2, 0, -1834, 830, 14944, 595, 0, 0, 0, 0, 0
1162, 19408619, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 539, -1248, 4213, -1, 2, -1, -1830, 840, 14946, 602, 0, 0, 0, 0, 0
1163, 19418600, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 539, -1248, 4213, -1, 2, -1, -1824, 838, 14942, 602, 0, 0, 0, 0, 0
1164, 19428570, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 539, -1248, 4213, -1, 2, 0, -1832, 842, 14956, 602, 0, 0, 0, 0, 0
1165, 19438556, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 539, -1248, 4213, -1, 2, 0, -1814, 840, 14952, 602, 0, 0, 0, 0, 0
1166, 19448529, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 539, -1248, 4213, -1, 2, -1, -1812, 828, 14958, 602, 0, 0, 0, 0, 0
1167, 19458520, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1248, 4213, -1, 2, -1, -1810, 830, 14956, 595, 0, 0, 0, 0, 0
1168, 19468556, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1248, 4213, -1, 2, -1, -1810, 826, 14958, 595, 0, 0, 0, 0, 0
1169, 19478465, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1248, 4213, -1, 2, -1, -1808, 836, 14970, 595, 0, 0, 0, 0, 0
1170, 19488567, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1249, 4213, -1, 2, -1, -1810, 836, 14966, 595, 0, 0, 0, 0, 0
1171, 19498412, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1249, 4213, -2, 2, 0, -1796, 838, 14948, 595, 0, 0, 0, 0, 0
1172, 19508565, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1248, 4213, -2, 2, 0, -1802, 840, 14918, 602, 0, 0, 0, 0, 0
1173, 19518382, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 540, -1249, 4213, -1, 2, -1, -1824, 842, 14954, 602, 0, 0, 0, 0, 0
1174, 19528404, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 541, -1249, 4213, -1, 2, -1, -1834, 838, 14968, 602, 0, 0, 0, 0, 0
1175, 19538348, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 541, -1249, 4213, -1, 2, -1, -1830, 840, 14990, 602, 0, 0, 0, 0, 0
1176, 19548319, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 541, -1249, 4213, -1, 2, 0, -1822, 846, 14986, 602, 0, 0, 0, 0, 0
1177, 19558293, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 541, -1249, 4213, -1, 1, 0, -1814, 858, 14972, 595, 0, 0, 0, 0, 0
1178, 19568269, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 542, -1249, 4213, -1, 2, 0, -1828, 866, 14958, 595, 0, 0, 0, 0, 0
1179, 19578243, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 542, -1249, 4213, -1, 2, -1, -1826, 854, 14926, 595, 0, 0, 0, 0, 0
1180, 19588223, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 542, -1249, 4213, -1, 2, 0, -1836, 850, 14920, 595, 0, 0, 0, 0, 0
1181, 19598197, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 542, -1250, 4213, -1, 2, 0, -1858, 860, 14954, 595, 0, 0, 0, 0, 0
1182, 19608182, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 543, -1250, 4213, -1, 2, 0, -1830, 862, 14982, 602, 0, 0, 0, 0, 0
1183, 19618154, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 543, -1250, 4213, -1, 2, -1, -1836, 854, 14978, 602, 0, 0, 0, 0, 0
1184, 19628133, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 543, -1250, 4213, -1, 2, 0, -1830, 848, 14952, 602, 0, 0, 0, 0, 0
1185, 19638126, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 543, -1250, 4213, -1, 2, 0, -1832, 838, 14950, 602, 0, 0, 0, 0, 0
1186, 19648095, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 544, -1250, 4213, -1, 2, 0, -1844, 842, 14954, 602, 0, 0, 0, 0, 0
1187, 19658092, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 544, -1251, 4213, -1, 2, 0, -1832, 818, 14968, 595, 0, 0, 0, 0, 0
1188, 19668042, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 544, -1251, 4213, -1, 2, 0, -1840, 842, 14986, 595, 0, 0, 0, 0, 0
1189, 19678132, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 544, -1251, 4213, -1, 2, 0, -1816, 844, 14972, 595, 0, 0, 0, 0, 0
1190, 19688008, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 544, -1251, 4213, -1, 2, 0, -1828, 840, 14946, 595, 0, 0, 0, 0, 0
1191, 19698133, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 545, -1251, 4213, -1, 2, 0, -1814, 838, 14942, 595, 0, 0, 0, 0, 0
1192, 19707965, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 545, -1251, 4212, -1, 2, 0, -1830, 854, 14938, 602, 0, 0, 0, 0, 0
1193, 19718071, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 545, -1251, 4212, -1, 2, 0, -1826, 864, 14952, 602, 0, 0, 0, 0, 0
1194, 19727920, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 545, -1251, 4212, -1, 2, -1, -1838, 854, 14950, 602, 0, 0, 0, 0, 0
1195, 19737920, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1251, 4212, -1, 2, 0, -1834, 866, 14932, 602, 0, 0, 0, 0, 0
1196, 19747877, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1251, 4212, -1, 2, 0, -1830, 842, 14934, 602, 0, 0, 0, 0, 0
1197, 19757860, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1252, 4212, -1, 2, -1, -1830, 844, 14942, 595, 0, 0, 0, 0, 0
1198, 19767829, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1252, 4212, -1, 2, -1, -1820, 832, 14954, 595, 0, 0, 0, 0, 0
1199, 19777805, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1252, 4212, -1, 2, -1, -1834, 836, 14952, 595, 0, 0, 0, 0, 0
1200, 19787801, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1252, 4212, -2, 1, 0, -1824, 838, 14940, 595, 0, 0, 0, 0, 0
1201, 19797763, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 546, -1252, 4212, -2, 2, 0, -1836, 844, 14936, 595, 0, 0, 0, 0, 0
1202, 19807741, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1252, 4212, -2, 2, 0, -1844, 848, 14956, 595, 0, 0, 0, 0, 0
1203, 19817740, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1252, 4212, -1, 2, 0, -1828, 852, 14994, 595, 0, 0, 0, 0, 0
1204, 19827716, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1252, 4212, -1, 2, 0, -1842, 844, 15000, 595, 0, 0, 0, 0, 0
1205, 19837682, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1252, 4212, -1, 2, -1, -1838, 838, 14986, 595, 0, 0, 0, 0, 0
1206, 19847657, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1253, 4212, -1, 2, -1, -1830, 826, 14964, 595, 0, 0, 0, 0, 0
1207, 19857651, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1253, 4212, -1, 2, -1, -1814, 838, 14976, 595, 0, 0, 0, 0, 0
1208, 19867656, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1253, 4212, -1, 2, -1, -1816, 822, 14962, 595, 0, 0, 0, 0, 0
1209, 19877592, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 547, -1253, 4212, -1, 2, -1, -1816, 818, 14942, 595, 0, 0, 0, 0, 0
1210, 19887680, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 548, -1253, 4212, -1, 2, 0, -1810, 814, 14960, 595, 0, 0, 0, 0, 0
1211, 19897556, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 548, -1253, 4212, -1, 1, -1, -1814, 842, 14972, 595, 0, 0, 0, 0, 0
1212, 19907690, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 548, -1253, 4212, -1, 1, -1, -1832, 872, 14946, 602, 0, 0, 0, 0, 0
1213, 19917506, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 548, -1253, 4212, -1, 1, 0, -1832, 876, 14946, 602, 0, 0, 0, 0, 0
1214, 19927603, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 548, -1253, 4212, -1, 2, 0, -1842, 878, 14944, 602, 0, 0, 0, 0, 0
1215, 19937468, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 549, -1253, 4212, -1, 2, -1, -1848, 850, 14960, 602, 0, 0, 0, 0, 0
1216, 19947444, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 549, -1254, 4212, -1, 2, -1, -1852, 858, 14958, 602, 0, 0, 0, 0, 0
1217, 19957419, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 549, -1254, 4212, -1, 2, 0, -1828, 824, 14942, 595, 0, 0, 0, 0, 0
1218, 19967410, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 549, -1254, 4212, -1, 1, -1, -1834, 840, 14964, 595, 0, 0, 0, 0, 0
1219, 19977558, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 549, -1254, 4212, -1, 1, 0, -1830, 838, 14970, 595, 0, 0, 0, 0, 0
1220, 19987365, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1254, 4212, -1, 1, -1, -1816, 836, 14964, 595, 0, 0, 0, 0, 0
1221, 19997341, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 1, -1, -1838, 820, 14980, 595, 0, 0, 0, 0, 0
1222, 20007320, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 1, -1, -1850, 830, 14984, 602, 0, 0, 0, 0, 0
1223, 20017310, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, -1, -1846, 836, 14988, 602, 0, 0, 0, 0, 0
1224, 20027273, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, -1, -1830, 860, 14980, 602, 0, 0, 0, 0, 0
1225, 20037257, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, -1, -1802, 852, 14964, 602, 0, 0, 0, 0, 0
1226, 20047235, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, -1, -1810, 840, 14976, 602, 0, 0, 0, 0, 0
1227, 20057229, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, -1, -1794, 816, 14984, 595, 0, 0, 0, 0, 0
1228, 20067190, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4213, -1, 2, -1, -1810, 814, 14966, 595, 0, 0, 0, 0, 0
1229, 20077227, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 550, -1255, 4212, -1, 2, 0, -1810, 848, 14958, 595, 0, 0, 0, 0, 0
1230, 20087143, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 551, -1255, 4212, -1, 2, 0, -1816, 842, 14954, 595, 0, 0, 0, 0, 0
1231, 20097251, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 551, -1255, 4212, -1, 2, 0, -1844, 836, 14970, 595, 0, 0, 0, 0, 0
1232, 20107106, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 551, -1255, 4212, -1, 2, 0, -1852, 844, 14968, 602, 0, 0, 0, 0, 0
1233, 20117251, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 551, -1255, 4212, -1, 2, -1, -1844, 858, 14968, 602, 0, 0, 0, 0, 0
1234, 20127054, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 551, -1255, 4212, -1, 2, -1, -1872, 858, 14970, 602, 0, 0, 0, 0, 0
1235, 20137128, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1256, 4212, -1, 1, -1, -1864, 852, 14938, 602, 0, 0, 0, 0, 0
1236, 20147026, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1256, 4212, -1, 1, -1, -1858, 842, 14940, 602, 0, 0, 0, 0, 0
1237, 20157001, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1256, 4212, -1, 2, -1, -1846, 844, 14952, 595, 0, 0, 0, 0, 0
1238, 20166973, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1256, 4212, -1, 2, -1, -1828, 832, 14964, 595, 0, 0, 0, 0, 0
1239, 20176949, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1256, 4212, -1, 2, -1, -1840, 836, 14992, 595, 0, 0, 0, 0, 0
1240, 20186946, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 1, -1, -1834, 846, 15000, 595, 0, 0, 0, 0, 0
1241, 20196918, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 2, 0, -1810, 830, 14968, 595, 0, 0, 0, 0, 0
1242, 20206892, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -2, 2, -1, -1816, 812, 14968, 602, 0, 0, 0, 0, 0
1243, 20216864, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -2, 2, 0, -1810, 826, 14962, 602, 0, 0, 0, 0, 0
1244, 20226841, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4212, -1, 2, 0, -1796, 822, 14978, 602, 0, 0, 0, 0, 0
1245, 20236832, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 1, -1, -1806, 826, 14968, 602, 0, 0, 0, 0, 0
1246, 20246811, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 2, -1, -1818, 812, 14962, 602, 0, 0, 0, 0, 0
1247, 20256776, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 2, -1, -1834, 834, 14928, 595, 0, 0, 0, 0, 0
1248, 20266780, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 2, -1, -1820, 830, 14942, 595, 0, 0, 0, 0, 0
1249, 20276738, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 552, -1257, 4213, -1, 2, -1, -1812, 842, 14920, 595, 0, 0, 0, 0, 0
1250, 20286790, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 553, -1257, 4213, -2, 2, -1, -1818, 876, 14920, 595, 0, 0, 0, 0, 0
1251, 20296711, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 553, -1257, 4213, -1, 2, -1, -1820, 858, 14946, 595, 0, 0, 0, 0, 0
1252, 20306822, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 553, -1257, 4213, -1, 2, 0, -1838, 864, 14942, 602, 0, 0, 0, 0, 0
1253, 20316671, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 553, -1257, 4213, -1, 2, 0, -1844, 866, 14936, 602, 0, 0, 0, 0, 0
1254, 20326808, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 554, -1257, 4213, -1, 2, -1, -1840, 860, 14932, 602, 0, 0, 0, 0, 0
1255, 20336625, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 554, -1257, 4213, -1, 2, -1, -1828, 858, 14938, 602, 0, 0, 0, 0, 0
1256, 20346662, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 554, -1257, 4213, -1, 1, -1, -1818, 840, 14964, 602, 0, 0, 0, 0, 0
1257, 20356589, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 554, -1257, 4213, -1, 1, -1, -1826, 826, 14952, 595, 0, 0, 0, 0, 0
